trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
12,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial12.png,1,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
13,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial13.png,5,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
14,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial14.png,4,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
15,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial15.png,4,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
16,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial16.png,6,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
17,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial17.png,4,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
18,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial18.png,3,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
19,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial19.png,2,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
20,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial20.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
21,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial21.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
22,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial22.png,5,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
23,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial23.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
24,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial24.png,3,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
25,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial25.png,6,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
26,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial26.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
27,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial27.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
28,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial28.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
29,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial29.png,5,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
30,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial30.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
31,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial31.png,1,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
32,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial32.png,5,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
33,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial33.png,5,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
34,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial34.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
35,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial35.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
36,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial36.png,4,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
37,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial37.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
38,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial38.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
39,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial39.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
40,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial40.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
41,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial41.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
42,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial42.png,1,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
43,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial43.png,3,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
44,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial44.png,1,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
45,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial45.png,2,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
46,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial46.png,4,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
47,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial47.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
48,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial48.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
49,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial49.png,1,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
50,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial50.png,3,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
51,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial51.png,4,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
52,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial52.png,1,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
53,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial53.png,1,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
54,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial54.png,3,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
55,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial55.png,6,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
56,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial56.png,2,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
57,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial57.png,6,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
58,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial58.png,3,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
59,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial59.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
60,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial60.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
61,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial61.png,4,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
62,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial62.png,2,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
63,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial63.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
64,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial64.png,5,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
65,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial65.png,5,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
66,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial66.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
67,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial67.png,3,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
68,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial68.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
69,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial69.png,6,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
70,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial70.png,2,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
71,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial71.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
72,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial72.png,4,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
73,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial73.png,3,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
74,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial74.png,2,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
75,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial75.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
76,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial76.png,5,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
77,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial77.png,1,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
78,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial78.png,2,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
79,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial79.png,6,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
80,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial80.png,2,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
81,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial81.png,5,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
82,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial82.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
83,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial83.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
84,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial84.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
85,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial85.png,3,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
86,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial86.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
87,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial87.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
88,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial88.png,6,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
89,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial89.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
90,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial90.png,1,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
91,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial91.png,2,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
92,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial92.png,2,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
93,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial93.png,5,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
94,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial94.png,4,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
95,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial95.png,3,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
96,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial96.png,6,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
97,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial97.png,5,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
98,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial98.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
99,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial99.png,3,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
100,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial100.png,1,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
101,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial101.png,2,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
102,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial102.png,2,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
103,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial103.png,3,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
104,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial104.png,6,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
105,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial105.png,4,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
106,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial106.png,1,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
107,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial107.png,4,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
108,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial108.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
109,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial109.png,2,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
110,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial110.png,1,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
111,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial111.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
112,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial112.png,1,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
113,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial113.png,5,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
114,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial114.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
115,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial115.png,2,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
116,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial116.png,4,n_copies,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
117,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial117.png,6,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
118,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial118.png,3,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
119,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial119.png,5,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
120,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial120.png,6,edge_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
121,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial121.png,1,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
122,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial122.png,5,composition_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
123,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial123.png,1,n_sides,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
124,balanced_data/var_balanced/regular_polygons/dim3/var5/summaries/summary=trial124.png,4,transform_type,5,3,"n_sides,edge_type,transform_type,n_copies,composition_type,comp_scale"
