trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
37,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial37.png,5,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
38,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial38.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
39,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial39.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
40,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial40.png,3,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
41,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial41.png,5,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
42,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial42.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
43,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial43.png,5,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
44,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial44.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
45,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial45.png,5,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
46,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial46.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
47,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial47.png,2,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
48,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial48.png,3,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
49,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial49.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
50,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial50.png,3,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
51,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial51.png,4,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
52,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial52.png,3,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
53,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial53.png,3,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
54,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial54.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
55,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial55.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
56,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial56.png,4,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
57,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial57.png,2,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
58,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial58.png,6,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
59,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial59.png,1,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
60,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial60.png,3,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
61,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial61.png,1,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
62,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial62.png,5,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
63,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial63.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
64,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial64.png,6,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
65,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial65.png,1,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
66,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial66.png,4,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
67,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial67.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
68,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial68.png,1,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
69,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial69.png,1,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
70,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial70.png,2,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
71,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial71.png,6,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
72,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial72.png,6,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
73,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial73.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
74,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial74.png,3,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
75,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial75.png,1,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
76,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial76.png,2,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
77,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial77.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
78,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial78.png,1,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
79,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial79.png,5,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
80,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial80.png,3,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
81,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial81.png,1,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
82,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial82.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
83,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial83.png,1,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
84,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial84.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
85,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial85.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
86,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial86.png,2,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
87,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial87.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
88,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial88.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
89,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial89.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
90,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial90.png,2,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
91,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial91.png,6,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
92,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial92.png,1,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
93,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial93.png,1,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
94,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial94.png,3,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
95,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial95.png,4,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
96,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial96.png,6,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
97,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial97.png,1,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
98,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial98.png,6,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
99,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial99.png,3,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
100,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial100.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
101,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial101.png,3,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
102,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial102.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
103,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial103.png,5,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
104,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial104.png,5,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
105,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial105.png,1,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
106,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial106.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
107,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial107.png,5,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
108,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial108.png,5,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
109,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial109.png,3,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
110,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial110.png,3,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
111,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial111.png,4,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
112,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial112.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
113,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial113.png,4,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
114,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial114.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
115,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial115.png,3,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
116,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial116.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
117,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial117.png,4,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
118,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial118.png,6,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
119,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial119.png,2,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
120,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial120.png,3,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
121,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial121.png,3,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
122,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial122.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
123,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial123.png,4,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
