dim_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	1	31	totems_2mod_var1_dim4	totems/gemini-flash
dim_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	2	31	totems_2mod_var2_dim4	totems/gemini-flash
dim_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	3	31	totems_2mod_var3_dim4	totems/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	0	21	regular_polygons_3dim_var0_dim6	None/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	1	21	regular_polygons_3dim_var1_dim6	None/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	2	21	regular_polygons_3dim_var2_dim6	None/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	3	21	regular_polygons_3dim_var3_dim6	None/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	4	21	regular_polygons_3dim_var4_dim6	None/gemini-flash
dim_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	5	20	regular_polygons_3dim_var5_dim6	None/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	0	21	glyphs_dim3_var0_dim6	glyphs/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	1	21	glyphs_dim3_var1_dim6	glyphs/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	2	21	glyphs_dim3_var2_dim6	glyphs/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	3	21	glyphs_dim3_var3_dim6	glyphs/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	4	21	glyphs_dim3_var4_dim6	glyphs/gemini-flash
dim_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	5	20	glyphs_dim3_var5_dim6	glyphs/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	0	21	nab_dim3_var0_dim6	nuts_and_bolts/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	1	21	nab_dim3_var1_dim6	nuts_and_bolts/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	2	21	nab_dim3_var2_dim6	nuts_and_bolts/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	3	21	nab_dim3_var3_dim6	nuts_and_bolts/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	4	21	nab_dim3_var4_dim6	nuts_and_bolts/gemini-flash
dim_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	5	20	nab_dim3_var5_dim6	nuts_and_bolts/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	0	21	totems_3mod_var0_dim6	totems/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	1	21	totems_3mod_var1_dim6	totems/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	2	21	totems_3mod_var2_dim6	totems/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	3	21	totems_3mod_var3_dim6	totems/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	4	21	totems_3mod_var4_dim6	totems/gemini-flash
dim_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	5	20	totems_3mod_var5_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsOneDimTask	tasks.regular_polygons_variants	1	0	42	regular_polygons_1dim_var0_dim2	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsTwoDimTask	tasks.regular_polygons_variants	2	0	42	regular_polygons_2dim_var0_dim4	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	0	42	regular_polygons_3dim_var0_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsFirstTask	tasks.glyphs_variants	1	0	42	glyphs_dim1_var0_dim2	glyphs/gemini-flash
var_balanced	glyphs	GlyphsFirstSecondTask	tasks.glyphs_variants	2	0	42	glyphs_dim2_var0_dim4	glyphs/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	0	42	glyphs_dim3_var0_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterTask	tasks.nuts_and_bolts_variants	1	0	42	nab_dim1_var0_dim2	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterRingTask	tasks.nuts_and_bolts_variants	2	0	42	nab_dim2_var0_dim4	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	0	41	nab_dim3_var0_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsOneModuleTask	tasks.totems_variants	1	0	41	totems_1mod_var0_dim2	totems/gemini-flash
var_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	0	41	totems_2mod_var0_dim4	totems/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	0	41	totems_3mod_var0_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsOneDimTask	tasks.regular_polygons_variants	1	1	42	regular_polygons_1dim_var1_dim2	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsTwoDimTask	tasks.regular_polygons_variants	2	1	42	regular_polygons_2dim_var1_dim4	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	1	42	regular_polygons_3dim_var1_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsFirstTask	tasks.glyphs_variants	1	1	42	glyphs_dim1_var1_dim2	glyphs/gemini-flash
var_balanced	glyphs	GlyphsFirstSecondTask	tasks.glyphs_variants	2	1	42	glyphs_dim2_var1_dim4	glyphs/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	1	42	glyphs_dim3_var1_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterTask	tasks.nuts_and_bolts_variants	1	1	42	nab_dim1_var1_dim2	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterRingTask	tasks.nuts_and_bolts_variants	2	1	42	nab_dim2_var1_dim4	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	1	41	nab_dim3_var1_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsOneModuleTask	tasks.totems_variants	1	1	41	totems_1mod_var1_dim2	totems/gemini-flash
var_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	1	41	totems_2mod_var1_dim4	totems/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	1	41	totems_3mod_var1_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsTwoDimTask	tasks.regular_polygons_variants	2	2	63	regular_polygons_2dim_var2_dim4	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	2	63	regular_polygons_3dim_var2_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsFirstSecondTask	tasks.glyphs_variants	2	2	63	glyphs_dim2_var2_dim4	glyphs/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	2	63	glyphs_dim3_var2_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterRingTask	tasks.nuts_and_bolts_variants	2	2	62	nab_dim2_var2_dim4	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	2	62	nab_dim3_var2_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	2	62	totems_2mod_var2_dim4	totems/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	2	62	totems_3mod_var2_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsTwoDimTask	tasks.regular_polygons_variants	2	3	63	regular_polygons_2dim_var3_dim4	None/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	3	63	regular_polygons_3dim_var3_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsFirstSecondTask	tasks.glyphs_variants	2	3	63	glyphs_dim2_var3_dim4	glyphs/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	3	63	glyphs_dim3_var3_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsCenterRingTask	tasks.nuts_and_bolts_variants	2	3	62	nab_dim2_var3_dim4	nuts_and_bolts/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	3	62	nab_dim3_var3_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsTwoModuleTask	tasks.totems_variants	2	3	62	totems_2mod_var3_dim4	totems/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	3	62	totems_3mod_var3_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	4	125	regular_polygons_3dim_var4_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	4	125	glyphs_dim3_var4_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	4	125	nab_dim3_var4_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	4	125	totems_3mod_var4_dim6	totems/gemini-flash
var_balanced	regular_polygons	RegularPolygonsThreeDimTask	tasks.regular_polygons_variants	3	5	125	regular_polygons_3dim_var5_dim6	None/gemini-flash
var_balanced	glyphs	GlyphsAllThreeTask	tasks.glyphs_variants	3	5	125	glyphs_dim3_var5_dim6	glyphs/gemini-flash
var_balanced	nuts_and_bolts	NutsAndBoltsBothTask	tasks.nuts_and_bolts_variants	3	5	125	nab_dim3_var5_dim6	nuts_and_bolts/gemini-flash
var_balanced	totems	TotemsThreeModuleTask	tasks.totems_variants	3	5	125	totems_3mod_var5_dim6	totems/gemini-flash
